name,description,implementation status,effect_level,version
MultiplySides,,,,11.3
Multiselection,,,,9
MultivariateHypergeometricDistribution,,,,8
MultivariatePoissonDistribution,,,,8
MultivariateTDistribution,,,,8
N,Gives the numerical value of an expression,✅,pure,1
NakagamiDistribution,,,,8
NameQ,,,,1
Names,,,,1
Nand,Logical NAND,✅,pure,4.1
NArgMax,,,,7
NArgMin,,,,7
NBodySimulation,,,,12
NBodySimulationData,,,,12
NCache,,,,6
NCaputoD,,,,13.2
NContourIntegrate,,,,14
NDEigensystem,,,,10.2
NDEigenvalues,,,,10.2
NDSolve,,,,2
NDSolveValue,,,,9
Nearest,,,,6
NearestFunction,,,,6
NearestMeshCells,,,,12.1
NearestNeighborG,,,,12.2
NearestNeighborGraph,,,,10.2
NearestTo,,,,11.3
NebulaData,,,,10
NeedlemanWunschSimilarity,,,,7
Needs,,,,1
Negative,Tests if a number is negative,✅,pure,1
NegativeBinomialDistribution,,,,6
NegativeDefiniteMatrixQ,,,,10
NegativeIntegers,,,,12
NegativelyOrientedPoints,,,,12.2
NegativeMultinomialDistribution,,,,8
NegativeQ,Tests if a number is negative,✅,pure,
NegativeRationals,,,,12
NegativeReals,,,,12
NegativeSemidefiniteMatrixQ,,,,10
NeighborhoodData,,,,10
NeighborhoodGraph,,,,8
Nest,Applies a function n times to an expression,✅,pure,1
NestedGreaterGreater,,,,3
NestedLessLess,,,,3
NestGraph,,,,10.2
NestList,Returns the list of intermediate results from Nest,✅,pure,1
NestTree,,,,12.3
NestWhile,Applies a function repeatedly while a condition holds,✅,pure,4
NestWhileList,Returns intermediate results from NestWhile,✅,pure,4
NetAppend,,,,11.3
NetArray,,,,12.2
NetArrayLayer,,,,12.2
NetBidirectionalOperator,,,,11.3
NetChain,,,,11
NetDecoder,,,,11
NetDelete,,,,11.3
NetDrop,,,,11.3
NetEncoder,,,,11
NetEvaluationMode,,,,11.1
NetExternalObject,,,,13.2
NetExtract,,,,11
NetFlatten,,,,11.3
NetFoldOperator,,,,11.1
NetGANOperator,,,,12.1
NetGraph,,,,11
NetInitialize,,,,11
NetInsert,,,,11.3
NetInsertSharedArrays,,,,11.3
NetJoin,,,,11.3
NetMapOperator,,,,11.1
NetMapThreadOperator,,,,12
NetMeasurements,,,,12
NetModel,,,,11.1
NetNestOperator,,,,11.1
NetPairEmbeddingOperator,,,,11.1
NetPort,,,,11
NetPortGradient,,,,11.1
NetPrepend,,,,11.3
NetRename,,,,11.3
NetReplace,,,,11.3
NetReplacePart,,,,11
NetStateObject,,,,11.3
NetTake,,,,11.3
NetTrain,,,,11
NetTrainResultsObject,,,,11.3
NetUnfold,,,,13
NetworkPacketCapture,,,,11.3
NetworkPacketRecording,,,,11.3
NetworkPacketTrace,,,,12
NeumannValue,,,,10
NevilleThetaC,,,,3
NevilleThetaD,,,,3
NevilleThetaN,,,,3
NevilleThetaS,,,,3
NewMoon,,,,14
NExpectation,,,,8
NextCell,,,,10
NextDate,,,,11.1
NextPrime,Returns the smallest prime greater than n,✅,pure,6
NeymanScottPointProcess,,,,12.2
NFractionalD,,,,13.2
NHoldAll,,,,3
NHoldFirst,,,,3
NHoldRest,,,,3
NicholsGridLines,,,,8
NicholsPlot,,,,8
NightHemisphere,,,,10
NIntegrate,Computes a numerical integral,✅,pure,1
NLineIntegrate,,,,14
NMaximize,,,,5
NMaxValue,,,,7
NMinimize,,,,5
NMinValue,,,,7
NominalScale,,,,13.1
NominalVariables,,,,7
NoncentralBetaDistribution,,,,8
NoncentralChiSquareDistribution,,,,6
NoncentralFRatioDistribution,,,,6
NoncentralStudentTDistribution,,,,6
NonCommutativeMultiply,,,,1
NonConstants,,,,1
NondimensionalizationTransform,,,,11.3
None,,,,1
NoneMatch,,,,14.1
NoneTrue,Checks if no element in a list is true,✅,pure,10
NonlinearModelFit,,,,7
NonlinearStateSpaceModel,,,,10
NonlocalMeansFilter,,,,9
NonNegative,Tests if a number is non-negative,✅,pure,1
NonNegativeIntegers,,,,12
NonNegativeQ,Tests if a number is non-negative,✅,pure,
NonNegativeRationals,,,,12
NonNegativeReals,,,,12
NonPositive,Tests if a number is non-positive,✅,pure,3
NonPositiveIntegers,,,,12
NonPositiveQ,Tests if a number is non-positive,✅,pure,
NonPositiveRationals,,,,12
NonPositiveReals,,,,12
NonThreadable,,,,14.1
Nor,Logical NOR,✅,pure,4.1
NorlundB,,,,6
Norm,Returns the norm of a vector or matrix,✅,pure,5
Normal,Converts a special form to a normal expression,✅,pure,1
NormalDistribution,Represents a normal (Gaussian) probability distribution,✅,pure,6
NormalizationLayer,,,,12
Normalize,Normalizes a vector to unit length,✅,pure,6
Normalized,,,,10
NormalizedSquaredEuclideanDistance,,,,8
NormalMatrixQ,,,,10
NormalsFunction,,,,6
NormFunction,,,,5
Not,Checks if a condition is false,✅,pure,1
NotCongruent,,,,3
NotCupCap,,,,3
NotDoubleVerticalBar,,,,3
Notebook,,,,3
NotebookApply,,,,3
NotebookAutoSave,,,,3
NotebookCellData,,,,14.1
NotebookClose,,,,3
NotebookDelete,,,,3
NotebookDirectory,,,,6
NotebookDynamicExpression,,,,8
NotebookEvaluate,,,,8
NotebookEventActions,,,,6
NotebookFileName,,,,7
NotebookFind,,,,3
NotebookGet,,,,3
NotebookImport,,,,10.1
NotebookInformation,,,,5
NotebookLocate,,,,3
NotebookObject,,,,3
NotebookOpen,,,,3
NotebookPrint,,,,3
NotebookPut,,,,3
NotebookRead,,,,3
Notebooks,,,,3
NotebookSave,,,,3
NotebookSelection,,,,3
NotebooksMenu,,,,4
NotebookTemplate,,,,10
NotebookWrite,,,,3
NotElement,,,,6
NotEqualTilde,,,,3
NotExists,,,,3
NotGreater,,,,3
NotGreaterEqual,,,,3
NotGreaterFullEqual,,,,3
NotGreaterGreater,,,,3
NotGreaterLess,,,,3
NotGreaterSlantEqual,,,,3
NotGreaterTilde,,,,3
Nothing,Element that disappears from lists,✅,pure,10.2
NotHumpDownHump,,,,3
NotHumpEqual,,,,3
NotificationFunction,,,,10.1
NotLeftTriangle,,,,3
NotLeftTriangleBar,,,,3
NotLeftTriangleEqual,,,,3
NotLess,,,,3
NotLessEqual,,,,3
NotLessFullEqual,,,,3
NotLessGreater,,,,3
NotLessLess,,,,3
NotLessSlantEqual,,,,3
NotLessTilde,,,,3
NotNestedGreaterGreater,,,,3
NotNestedLessLess,,,,3
NotPrecedes,,,,3
NotPrecedesEqual,,,,3
NotPrecedesSlantEqual,,,,3
NotPrecedesTilde,,,,3
NotReverseElement,,,,3
NotRightTriangle,,,,3
NotRightTriangleBar,,,,3
NotRightTriangleEqual,,,,3
NotSquareSubset,,,,3
NotSquareSubsetEqual,,,,3
NotSquareSuperset,,,,3
NotSquareSupersetEqual,,,,3
NotSubset,,,,3
NotSubsetEqual,,,,3
NotSucceeds,,,,3
NotSucceedsEqual,,,,3
NotSucceedsSlantEqual,,,,3
NotSucceedsTilde,,,,3
NotSuperset,,,,3
NotSupersetEqual,,,,3
NotTilde,,,,3
NotTildeEqual,,,,3
NotTildeFullEqual,,,,3
NotTildeTilde,,,,3
NotVerticalBar,,,,3
Now,Returns the current date and time,✅,contextual,10
NoWhitespace,,,,10.3
NProbability,,,,8
NProduct,,,,1
NRoots,,,,1
NSolve,,,,2
NSolveValues,,,,12.3
NSum,,,,1
NSurfaceIntegrate,,,,14
NuclearExplosionData,,,,10
NuclearReactorData,,,,10
Null,,,,
NullRawPointerQ,,,,13.3
NullRecords,,,,2
NullSpace,Returns the null space of a matrix,✅,pure,1
NullWords,,,,2
Number,,,,1
NumberCompose,,,,10.2
NumberDecompose,,,,10.2
NumberDigit,,,,12.3
NumberExpand,,,,11
NumberFieldClassNumber,,,,6
NumberFieldDiscriminant,,,,6
NumberFieldFundamentalUnits,,,,6
NumberFieldIntegralBasis,,,,6
NumberFieldNormRepresentatives,,,,6
NumberFieldRegulator,,,,6
NumberFieldRootsOfUnity,,,,6
NumberFieldSignature,,,,6
NumberForm,,,,1
NumberFormat,,,,2
NumberLinePlot,,,,10
NumberMarks,,,,3
NumberMultiplier,,,,3
NumberPadding,,,,2
NumberPoint,,,,1
NumberQ,Checks if a value is a number,✅,pure,1
NumberSeparator,,,,1
NumberSigns,,,,2
NumberString,,,,5.1
Numerator,Returns the numerator of a rational expression,✅,pure,1
NumeratorDenominator,,,,12
NumericalOrder,,,,11.1
NumericalSort,,,,11.1
NumericArray,,,,12
NumericArrayQ,,,,12
NumericArrayType,,,,12
NumericFunction,,,,3
NumericQ,Tests if expression has a numeric value,✅,pure,3
NuttallWindow,,,,9
NyquistGridLines,,,,8
NyquistPlot,,,,8
ObservabilityGramian,,,,8
ObservabilityMatrix,,,,8
ObservableDecomposition,,,,8
ObservableModelQ,,,,8
OceanData,,,,10
Octahedron,,,,12
OddQ,Checks if a number is odd,✅,pure,1
Off,,,,1
Offset,,,,3
On,,,,1
ONanGroupON,,,,8
Once,,,,11
OneIdentity,,,,1
Opacity,Specifies opacity for graphics,✅,pure,6
OpacityFunction,,,,10.2
OpacityFunctionScaling,,,,10.2
OpaqueRawPointer,,,,13.3
OpenAppend,,,,1
Opener,,,,6
OpenerView,,,,6
Opening,,,,7
OpenRead,,,,1
OpenWrite,,,,1
Operate,Applies a function to the head of an expression,✅,pure,1
OperatingSystem,,,,7
OperationDeclaration,,,,14.1
OperatorApplied,,,,12.1
OptimumFlowData,,,,9
Optional,,,,1
OptionalElement,,,,10.1
Options,,,,1
OptionsPattern,,,,6
OptionValue,,,,6
Or,Checks if at least one condition is true,✅,pure,1
Orange,,,,5.1
Order,Returns the canonical ordering of two expressions,✅,pure,1
OrderDistribution,,,,8
OrderedQ,Tests if a list is in canonical order,✅,pure,1
Ordering,Returns positions that would sort a list,✅,pure,4.1
OrderingBy,,,,12
OrderingLayer,,,,12
Orderless,,,,1
OrderlessPatternSequence,,,,10.1
OrdinalScale,,,,13.1
OrnsteinUhlenbeckProcess,,,,9
Orthogonalize,,,,6
OrthogonalMatrix,,,,14
OrthogonalMatrixQ,,,,10
Out,,,,1
Outer,Generalized outer product,✅,pure,1
OuterPolygon,,,,12
OuterPolyhedron,,,,12
OutputControllabilityMatrix,,,,8
OutputControllableModelQ,,,,8
OutputForm,Converts expression to output form,✅,pure,1
OutputNamePacket,,,,3
OutputPorts,,,,12.2
OutputResponse,,,,8
OutputSizeLimit,,,,6
OutputStream,,,,2
OverBar,,,,6
OverDot,,,,6
Overflow,,,,1
OverHat,,,,6
Overlaps,,,,5.1
Overlay,,,,8
OverlayVideo,,,,13
Overscript,,,,3
OverscriptBox,,,,3
OverscriptBoxOptions,,,,4
OverTilde,,,,6
OverVector,,,,6
OverwriteTarget,,,,11
OwenT,,,,8
OwnValues,Returns the own values of a symbol,✅,pure,2
PacletDataRebuild,,,,12.1
PacletDirectoryLoad,,,,12.1
PacletDirectoryUnload,,,,12.1
PacletDisable,,,,12.1
PacletEnable,,,,12.1
PacletFind,,,,12.1
PacletFindRemote,,,,12.1
PacletInstall,,,,12.1
PacletInstallSubmit,,,,12.1
PacletNewerQ,,,,12.1
PacletObject,,,,12.1
PacletSite,,,,12.1
PacletSiteObject,,,,12.1
PacletSiteRegister,,,,12.1
PacletSites,,,,12.1
PacletSiteUnregister,,,,12.1
PacletSiteUpdate,,,,12.1
PacletSymbol,,,,13
PacletUninstall,,,,12.1
PaddedForm,,,,2
Padding,,,,7
PaddingLayer,,,,11.1
PaddingSize,,,,11
PadeApproximant,,,,6
PadLeft,Pads a list on the left to a specified length,✅,pure,4
PadRight,Pads a list on the right to a specified length,✅,pure,4
PageBreakAbove,,,,3
PageBreakBelow,,,,3
PageBreakWithin,,,,3
PageFooters,,,,4
PageHeaders,,,,4
PageRankCentrality,,,,8
PageTheme,,,,11
PageWidth,,,,1
Pagination,,,,11
PairCorrelationG,,,,12.2
PairedBarChart,,,,8
PairedHistogram,,,,8
PairedSmoothHistogram,,,,9
PairedTTest,,,,8
PairedZTest,,,,8
PairwiseDensityHistogram,,,,14
PairwiseListPlot,,,,14
PairwiseProbabilityPlot,,,,14
PairwiseQuantilePlot,,,,14
PairwiseSmoothDensityHistogram,,,,14
PaletteNotebook,,,,6
PalindromeQ,Tests if a string or list is a palindrome,✅,pure,10.3
Pane,,,,6
Panel,,,,6
Paneled,,,,6
PaneSelector,,,,6
ParabolicCylinderD,,,,6
ParagraphIndent,,,,3
ParagraphSpacing,,,,3
ParallelArray,,,,7
ParallelAxisPlot,,,,12.2
ParallelCombine,,,,7
ParallelDo,,,,7
Parallelepiped,,,,10
ParallelEvaluate,,,,7
Parallelization,,,,8
Parallelize,,,,7
ParallelKernels,,,,13.1
ParallelMap,,,,7
ParallelNeeds,,,,7
Parallelogram,,,,10
ParallelProduct,,,,7
ParallelSubmit,,,,7
ParallelSum,,,,7
ParallelTable,,,,7
ParallelTry,,,,7
ParameterEstimator,,,,8
ParameterMixtureDistribution,,,,8
ParametricConvexOptimization,,,,12.2
ParametricFunction,,,,9
ParametricNDSolve,,,,9
ParametricNDSolveValue,,,,9
ParametricPlot,Creates a parametric plot,✅,pure,1
ParametricPlot3D,,,,2
ParametricRampLayer,,,,12.1
ParametricRegion,,,,10
ParentBox,,,,10
ParentCell,,,,10
ParentDirectory,,,,2
ParentEdgeLabel,,,,13.1
ParentEdgeLabelFunction,,,,13.1
ParentEdgeLabelStyle,,,,13.1
ParentEdgeShapeFunction,,,,13.1
ParentEdgeStyle,,,,13.1
ParentEdgeStyleFunction,,,,13.1
ParentNotebook,,,,10
ParetoDistribution,,,,6
ParetoPickandsDistribution,,,,12
ParkData,,,,10
Part,Returns the nth element of a list,✅,pure,1
PartBehavior,,,,10
PartialCorrelationFunction,,,,9
ParticleAcceleratorData,,,,10
ParticleData,,,,6
Partition,Partitions a list into sublists of a given length,✅,pure,1
PartitionGranularity,,,,11
PartitionsP,,,,1
PartitionsQ,,,,1
PartLayer,,,,11.1
PartOfSpeech,,,,10.3
PartProtection,,,,10.4
ParzenWindow,,,,9
PascalBinomial,,,,14.1
PascalDistribution,,,,8
PassEventsDown,,,,6
PassEventsUp,,,,6
Paste,,,,8
PasteButton,,,,6
Path,,,,4
PathGraph,,,,8
PathGraphQ,,,,8
Pattern,,,,1
PatternFilling,,,,12.1
PatternReaction,,,,13.1
PatternSequence,,,,6
PatternTest,,,,1
PauliMatrix,Returns a Pauli spin matrix,✅,pure,7
PaulWavelet,,,,8
Pause,Pauses evaluation for a specified number of seconds,✅,effectful,2
PDF,,,,6
PeakDetect,,,,10
PeanoCurve,,,,11.1
PearsonChiSquareTest,,,,8
PearsonCorrelationTest,,,,9
PearsonDistribution,,,,8
PenttinenPointProcess,,,,12.2
PercentForm,,,,12
PerfectNumber,,,,10.4
PerfectNumberQ,,,,10.4
PerformanceGoal,,,,6
Perimeter,,,,11.1
PeriodicBoundaryCondition,,,,11
Periodogram,,,,9
PeriodogramArray,,,,9
Permanent,,,,10.2
Permissions,,,,10
PermissionsGroup,,,,10
PermissionsGroupMemberQ,,,,12.2
PermissionsGroups,,,,10
PermissionsKey,,,,11
PermissionsKeys,,,,11
PermutationCycles,,,,8
PermutationCyclesQ,,,,8
PermutationGroup,,,,8
PermutationLength,,,,8
PermutationList,,,,8
PermutationListQ,,,,8
PermutationMatrix,,,,13.1
PermutationMax,,,,8
PermutationMin,,,,8
PermutationOrder,,,,8
PermutationPower,,,,8
PermutationProduct,,,,8
PermutationReplace,,,,8
Permutations,Returns all permutations of a list,✅,pure,1
PermutationSupport,,,,8
Permute,,,,8
PeronaMalikFilter,,,,8
PerpendicularBisector,,,,12
PersistenceLocation,,,,11.1
PersistenceTime,,,,11.1
PersistentObject,,,,11.1
PersistentObjects,,,,11.1
PersistentSymbol,,,,12.3
PersonData,,,,10
PERTDistribution,,,,8
PetersenGraph,,,,8
PhaseMargins,,,,8
PhaseRange,,,,10
PhongShading,,,,13.1
PhysicalSystemData,,,,10
Pi,Represents the ratio of circumference to diameter,✅,pure,1
Pick,Picks elements from a list based on a selector,✅,pure,5.1
PIDDerivativeFilter,,,,9
PIDFeedforward,,,,9
PIDTune,,,,9
Piecewise,Represents a piecewise function,✅,pure,5.1
PiecewiseExpand,,,,5.1
PieChart,Creates a pie chart from data,✅,pure,7
PieChart3D,,,,7
PillaiTrace,,,,9
PillaiTraceTest,,,,9
PingTime,,,,11
Pink,,,,5.1
PitchRecognize,,,,12
PixelValue,,,,8
PixelValuePositions,,,,9
Placed,,,,7
Placeholder,,,,7
PlaceholderLayer,,,,12.2
PlaceholderReplace,,,,8
Plain,,,,6
PlanarAngle,,,,12
PlanarFaceList,,,,13
PlanarGraph,,,,10.4
PlanarGraphQ,,,,9
PlanckRadiationLaw,,,,10
PlaneCurveData,,,,10
PlanetaryMoonData,,,,10
PlanetData,,,,10
PlantData,,,,10
Play,,,,2
PlaybackSettings,,,,13.1
PlayRange,,,,2
Plot,Plots a function over a range,✅,effectful,1
Plot3D,,,,1
PlotHighlighting,,,,13.3
PlotLabel,,,,1
PlotLabels,,,,10.4
PlotLayout,,,,8
PlotLegends,,,,9
PlotMarkers,,,,6
PlotPoints,,,,1
PlotRange,,,,1
PlotRangeClipping,,,,6
PlotRangePadding,,,,6
PlotRegion,,,,2
PlotStyle,,,,1
PlotTheme,,,,10
Pluralize,,,,10
Plus,Adds numbers together,✅,pure,1
PlusMinus,,,,3
Pochhammer,Returns the Pochhammer symbol (rising factorial),✅,pure,1
PodStates,,,,8
PodWidth,,,,8
Point,Represents a point graphics primitive,✅,pure,1
PointCountDistribution,,,,12.2
PointDensity,,,,12.2
PointDensityFunction,,,,12.2
PointFigureChart,,,,8
PointLegend,,,,9
PointLight,,,,13
PointProcessEstimator,,,,12.2
PointProcessFitTest,,,,12.2
PointProcessParameterAssumptions,,,,12.2
PointProcessParameterQ,,,,12.2
PointSize,Specifies point size in graphics,✅,pure,1
PointStatisticFunction,,,,12.2
PointValuePlot,,,,12.2
PoissonConsulDistribution,,,,8
PoissonDistribution,,,,6
PoissonPDEComponent,,,,12.2
PoissonPointProcess,,,,12.2
PoissonProcess,,,,9
PoissonWindow,,,,9
PolarAxes,,,,7
PolarAxesOrigin,,,,7
PolarCurve,,,,14.1
PolarGridLines,,,,7
PolarPlot,Creates a polar plot of a function,✅,pure,6
PolarTicks,,,,7
PoleZeroMarkers,,,,8
PolyaAeppliDistribution,,,,8
PolyGamma,,,,1
Polygon,Represents a polygon graphics primitive,✅,pure,1
PolygonalNumber,,,,10.4
PolygonAngle,,,,12
PolygonCoordinates,,,,12
PolygonDecomposition,,,,12
Polyhedron,,,,12
PolyhedronAngle,,,,12
PolyhedronCoordinates,,,,12
PolyhedronData,,,,6
PolyhedronDecomposition,,,,12
PolyhedronGenus,,,,12
PolyLog,,,,1
PolynomialExpressionQ,,,,12.2
PolynomialExtendedGCD,,,,6
PolynomialGCD,,,,2
PolynomialLCM,,,,2
PolynomialMod,,,,2
PolynomialQ,Tests whether an expression is a polynomial,✅,pure,1
PolynomialQuotient,,,,1
PolynomialQuotientRemainder,,,,6
PolynomialReduce,,,,3
PolynomialRemainder,,,,1
PolynomialSumOfSquaresList,,,,13
PoolingLayer,,,,11
PopupMenu,,,,6
PopupView,,,,6
PopupWindow,,,,6
Position,Finds all positions of a pattern in a list,✅,pure,1
PositionIndex,,,,10
PositionLargest,,,,13.2
PositionSmallest,,,,13.2
Positive,Tests if a number is positive,✅,pure,1
PositiveDefiniteMatrixQ,,,,6
PositiveIntegers,,,,12
PositivelyOrientedPoints,,,,12.2
PositiveQ,Tests if a number is positive,✅,pure,
PositiveRationals,,,,12
PositiveReals,,,,12
PositiveSemidefiniteMatrixQ,,,,10
PossibleZeroQ,,,,6
Postfix,,,,1
Power,Raises a number to a power,✅,pure,1
PowerDistribution,,,,8
PowerExpand,Expands powers and logarithms assuming positive reals,✅,pure,2
PowerMod,Computes modular exponentiation a^b mod m,✅,pure,1
PowerModList,,,,6
PowerRange,,,,10
PowerSpectralDensity,,,,9
PowersRepresentations,,,,6
PowerSymmetricPolynomial,,,,8
PrecedenceForm,,,,1
Precedes,,,,3
PrecedesEqual,,,,3
PrecedesSlantEqual,,,,3
PrecedesTilde,,,,3
Precision,Returns the number of significant decimal digits,✅,pure,1
PrecisionGoal,,,,2
PreDecrement,,,,1
Predict,,,,10
PredictorFunction,,,,10
PredictorMeasurements,,,,10
PredictorMeasurementsObject,,,,10.1
PreemptProtect,,,,7
Prefix,,,,1
PreIncrement,,,,1
Prepend,Adds an element to the beginning of a list,✅,pure,1
PrependLayer,,,,12
PrependTo,Prepends an element to a list stored in a variable,✅,stateful,1
PreprocessingRules,,,,11.2
PreserveColor,,,,11.2
PreserveImageOptions,,,,6
PreviousCell,,,,10
PreviousDate,,,,11.1
PriceGraphDistribution,,,,8
Prime,Returns the nth prime number,✅,pure,1
PrimeNu,,,,7
PrimeOmega,,,,7
PrimePi,Counts the number of primes less than or equal to n,✅,pure,2
PrimePowerQ,Tests if a number is a prime power,✅,pure,6
PrimeQ,Tests if a number is prime,✅,pure,1
Primes,,,,4
PrimeZetaP,,,,7
PrimitivePolynomialQ,,,,11.1
PrimitiveRoot,,,,6
PrimitiveRootList,,,,10
PrincipalComponents,,,,8
PrincipalValue,,,,3
Print,Outputs a string to the console,✅,effectful,1
PrintableASCIIQ,,,,10.1
PrintingStyleEnvironment,,,,3
Printout3D,,,,11
Printout3DPreviewer,,,,11
PrintTemporary,,,,6
Prism,,,,10
PrivateCellOptions,,,,10
PrivateFontOptions,,,,3
PrivateKey,,,,10.1
PrivateNotebookOptions,,,,4
Probability,,,,8
ProbabilityDistribution,,,,8
ProbabilityPlot,,,,8
ProbabilityScalePlot,,,,8
ProbitModelFit,,,,7
ProcessConnection,,,,10
ProcessDirectory,,,,10
ProcessEnvironment,,,,10
Processes,,,,10
ProcessEstimator,,,,9
ProcessInformation,,,,10
ProcessObject,,,,10
ProcessParameterAssumptions,,,,9
ProcessParameterQ,,,,9
ProcessStatus,,,,10
Product,Computes the product of an expression over a range,✅,pure,1
ProductDistribution,,,,8
ProductLog,Returns the Lambert W function value,✅,pure,3
ProgressIndicator,,,,6
ProgressReporting,,,,12.3
Projection,Returns the projection of a vector onto another,✅,pure,6
Prolog,,,,2
ProofObject,,,,11.3
PropagateAborts,,,,13.2
Proportion,,,,3
Proportional,,,,3
Protect,Protects symbols from modification,✅,stateful,1
Protected,,,,1
ProteinData,,,,7
Pruning,,,,8
PseudoInverse,,,,1
PsychrometricPropertyData,,,,11.1
PublicKey,,,,10.1
PublisherID,,,,11.2
PulsarData,,,,10
PunctuationCharacter,,,,10.3
Purple,,,,5.1
Put,,,,1
PutAppend,,,,1
Pyramid,,,,10
Q,,,,
QBinomial,,,,7
QFactorial,,,,7
QGamma,,,,7
QHypergeometricPFQ,,,,7
QnDispersion,,,,11.1
QPochhammer,,,,7
QPolyGamma,,,,7
QRDecomposition,,,,2
QuadraticIrrationalQ,,,,6
QuadraticOptimization,,,,12
Quantile,,,,5
QuantilePlot,,,,8
Quantity,Represents a physical quantity with a unit,✅,pure,9
QuantityArray,,,,10.1
QuantityDistribution,,,,10.4
QuantityForm,,,,9
QuantityMagnitude,Returns the magnitude of a quantity,✅,pure,9
QuantityQ,Tests if an expression is a quantity,✅,pure,9
QuantityUnit,Returns the unit of a quantity,✅,pure,9
QuantityVariable,,,,10
QuantityVariableCanonicalUnit,,,,10
QuantityVariableDimensions,,,,10
QuantityVariableIdentifier,,,,10
QuantityVariablePhysicalQuantity,,,,10
Quartics,,,,1
QuartileDeviation,,,,6
Quartiles,Returns the quartiles of a list,✅,pure,6
QuartileSkewness,,,,6
Query,,,,10
QuestionGenerator,,,,13.1
QuestionInterface,,,,13
QuestionObject,,,,12.3
QuestionSelector,,,,13.1
QueueingNetworkProcess,,,,9
QueueingProcess,,,,9
QueueProperties,,,,9
Quiet,,,,6
QuietEcho,,,,12.2
Quit,,,,1
Quotient,Returns the integer quotient of division,✅,pure,1
QuotientRemainder,Returns the quotient and remainder of integer division,✅,pure,
RadialAxisPlot,,,,12.2
RadialGradientFilling,,,,12.2
RadialGradientImage,,,,10
RadialityCentrality,,,,9
RadicalBox,,,,3
RadicalBoxOptions,,,,4
RadioButton,,,,6
RadioButtonBar,,,,6
Radon,,,,8
RadonTransform,,,,11.2
RamanujanTau,,,,6
RamanujanTauL,,,,6
RamanujanTauTheta,,,,6
RamanujanTauZ,,,,6
Ramp,Returns the ramp function (max of 0 and x),✅,pure,11
RandomArrayLayer,,,,12.2
RandomChoice,Random selection with replacement,✅,contextual,6
RandomColor,,,,10
RandomComplex,,,,6
RandomDate,,,,13.2
RandomEntity,,,,10.2
RandomFunction,,,,9
RandomGeneratorState,,,,12.2
RandomGeoPosition,,,,12
RandomGraph,,,,8
RandomImage,Generates a random image with given dimensions,✅,pure,8
RandomInstance,,,,12
RandomInteger,Generate random integers,✅,contextual,6
RandomPermutation,,,,8
RandomPoint,,,,10.2
RandomPointConfiguration,,,,12.2
RandomPolygon,,,,12
RandomPolyhedron,,,,12
RandomPrime,,,,6
RandomReal,Generates a pseudorandom real number,✅,contextual,6
RandomSample,Random selection without replacement,✅,contextual,6
RandomSeeding,,,,11.2
RandomTime,,,,13.2
RandomTree,,,,12.3
RandomVariate,Generates pseudorandom variates from a distribution,✅,contextual,8
RandomWalkProcess,,,,9
RandomWord,,,,10.3
Range,Generates a sequence of numbers,✅,pure,1
RangeFilter,,,,8
RankedMax,,,,8
RankedMin,,,,8
RarerProbability,,,,12
Raster,,,,2
Raster3D,,,,9
Rasterize,,,,6
RasterSize,,,,6
Rational,,,,1
RationalExpressionQ,,,,12.2
Rationalize,Converts a real number to a nearby rational,✅,pure,1
Rationals,,,,4
Ratios,Returns successive ratios of list elements,✅,pure,7
RawBoxes,,,,6
RawData,,,,8
RawMemoryAllocate,,,,13.3
RawMemoryExport,,,,13.3
RawMemoryFree,,,,13.3
RawMemoryImport,,,,13.3
RawMemoryRead,,,,13.3
RawMemoryWrite,,,,13.3
RawPointer,,,,13.3
RayleighDistribution,,,,6
Re,Returns the real part of a complex number,✅,pure,1
ReactionBalance,,,,13
ReactionBalancedQ,,,,13
ReactionPDETerm,,,,12.2
Read,,,,1
ReadByteArray,,,,11.3
ReadLine,,,,10
ReadList,,,,1
ReadProtected,,,,1
ReadString,,,,10
Real,,,,1
RealAbs,Returns the absolute value assuming real input,✅,pure,11.1
RealBlockDiagonalForm,,,,7
RealDigits,Returns the digits of a real number,✅,pure,2
RealExponent,,,,6
Reals,,,,4
RealSign,Returns the sign assuming real input,✅,pure,11.1
RealValuedNumberQ,Tests if an expression is a real-valued number,✅,pure,13.3
RealValuedNumericQ,,,,13.3
Reap,Collects expressions sown during evaluation,✅,stateful,5
ReapVideo,,,,14.1
RecalibrationFunction,,,,12.3
RecognitionPrior,,,,10.1
ReconstructionMesh,,,,13.1
Record,,,,2
RecordLists,,,,2
RecordSeparators,,,,2
Rectangle,Represents a rectangle graphics primitive,✅,pure,1
RectangleChart,,,,7
RectangleChart3D,,,,7
RectangularRepeatingElement,,,,11.1
RecurrenceFilter,,,,9
RecurrenceTable,,,,7
Red,,,,5.1
Reduce,,,,1
ReferenceAltitude,,,,14.1
ReferenceLineStyle,,,,8
Refine,,,,5
ReflectionMatrix,,,,6
ReflectionTransform,,,,6
Refresh,,,,6
RefreshRate,,,,6
Region,,,,11.1
RegionBinarize,,,,8
RegionBoundary,,,,10
RegionBoundaryStyle,,,,12.1
RegionBounds,,,,10
RegionCentroid,,,,10
RegionCongruent,,,,13
RegionConvert,,,,12.3
RegionDifference,,,,10
RegionDilation,,,,12.3
RegionDimension,,,,10
RegionDisjoint,,,,11.1
RegionDistance,,,,10
RegionDistanceFunction,,,,10
RegionEmbeddingDimension,,,,10
RegionEqual,,,,11.1
